notice, noticeType, noticeCode, publicationDate, companyNumber, companyName
https://www.thegazette.co.uk/id/notice/3115388, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-09-26T08:34:27,01270381,CARILLION CONSTRUCTION OVERSEAS LIMITED
https://www.thegazette.co.uk/id/notice/3057215, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-03T09:00:58,01294261,ERNEST IRELAND CONSTRUCTION LIMITED
https://www.thegazette.co.uk/id/notice/3044771, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:43,01294261,ERNEST IRELAND CONSTRUCTION LIMITED
https://www.thegazette.co.uk/id/notice/3049107, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:46,01367044,CARILLION (AM) LIMITED
https://www.thegazette.co.uk/id/notice/3030125, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T17:00:32,01367044,CARILLION (AM) LIMITED
https://www.thegazette.co.uk/id/notice/3061721, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:32:02,01401298,MARCHWIEL INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3044772, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:48,01401298,MARCHWIEL INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/2974375, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-23T08:31:55,01417540,CARILLION PROJECT INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3086769, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-15T10:23:23,01449086,ALFRED MCALPINE INTERNATIONAL LIMITED
https://www.thegazette.co.uk/id/notice/3065192, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-07-10T18:00:27,01449086,ALFRED MCALPINE INTERNATIONAL LIMITED
https://www.thegazette.co.uk/id/notice/3086734, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-15T10:20:23,01505628,ALFRED MCALPINE ASSET MANAGEMENT SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3065190, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-07-10T18:00:18,01505628,ALFRED MCALPINE ASSET MANAGEMENT SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3049097, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:30:55,01521006, CARILLION UTILITY SERVICES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3049097, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:30:55,01521006,CARILLION UTILITY SERVICES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3029502, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:02:56,01521006, CARILLION UTILITY SERVICES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3029502, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:02:56,01521006,CARILLION UTILITY SERVICES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3086766, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-15T10:23:06,01577583,W A INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3065195, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-07-10T18:00:42,01577583,W A INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3255956, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-04-16T12:11:41,01685693,CARILLION AM DEVELOPMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3255956, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-04-16T12:11:41,01685693,CARILLION AM DEVELOPMENTS  LIMITED
https://www.thegazette.co.uk/id/notice/3224273, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-06T12:00:14,01685693,CARILLION AM DEVELOPMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3224273, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-06T12:00:14,01685693,CARILLION AM DEVELOPMENTS  LIMITED
https://www.thegazette.co.uk/id/notice/3223984, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-05T14:50:25,01685693,CARILLION AM DEVELOPMENTS  LIMITED
https://www.thegazette.co.uk/id/notice/3223984, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-05T14:50:25,01685693,CARILLION AM DEVELOPMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3067192, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-17T08:22:35,01686252,CARILLION HOME SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3055424, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-26T16:31:30,01686252,CARILLION HOME SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3136128, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-10-23T11:51:48,01752119,INSPIREDSPACES LIMITED
https://www.thegazette.co.uk/id/notice/3120876, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-01T13:30:12,01752119,INSPIREDSPACES LIMITED
https://www.thegazette.co.uk/id/notice/3136118, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-10-23T11:50:55,01808326,AM NOMINEES LIMITED
https://www.thegazette.co.uk/id/notice/3120877, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-01T13:30:19,01808326,AM NOMINEES LIMITED
https://www.thegazette.co.uk/id/notice/3061730, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:32:50,02023634,E.J. HORROCKS LIMITED
https://www.thegazette.co.uk/id/notice/3061730, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:32:50,02023634,E.J. HORROCKS LIMITED
https://www.thegazette.co.uk/id/notice/3044768, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:25,02023634,E.J. HORROCKS LIMITED
https://www.thegazette.co.uk/id/notice/3044768, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:25,02023634,E.J. HORROCKS LIMITED
https://www.thegazette.co.uk/id/notice/3351035, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:04:05,02062284,WALTER LAWRENCE HOUSING INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3351000, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:02:56,02062284,WALTER LAWRENCE HOUSING INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3350929, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:01:36,02062284,WALTER LAWRENCE HOUSING INVESTMENTS LIMITED
https://www.thegazette.co.uk/id/notice/3091668, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-22T11:04:24,02063449,1ST INSULATION PARTNERS LIMITED
https://www.thegazette.co.uk/id/notice/3065201, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-07-10T18:01:09,02063449,1ST INSULATION PARTNERS LIMITED
https://www.thegazette.co.uk/id/notice/3049088, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:30:03,02112970,WAKEREMOTE LIMITED
https://www.thegazette.co.uk/id/notice/3029322, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:00:37,02112970,WAKEREMOTE LIMITED
https://www.thegazette.co.uk/id/notice/3350972, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:02:25,02217605,SOVEREIGN HARBOUR LIMITED
https://www.thegazette.co.uk/id/notice/3350939, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:01:47,02217605,SOVEREIGN HARBOUR LIMITED
https://www.thegazette.co.uk/id/notice/3350931, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:01:39,02217605,SOVEREIGN HARBOUR LIMITED
https://www.thegazette.co.uk/id/notice/3049103, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:26,02294384, CARILLION SWINDON LIMITED
https://www.thegazette.co.uk/id/notice/3049103, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:26,02294384,CARILLION SWINDON LIMITED
https://www.thegazette.co.uk/id/notice/3029506, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:04:14,02294384, CARILLION SWINDON LIMITED
https://www.thegazette.co.uk/id/notice/3029506, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:04:14,02294384,CARILLION SWINDON LIMITED
https://www.thegazette.co.uk/id/notice/3049106, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:41,02355338, CARILLION UTILITY SERVICES S.E. LIMITED
https://www.thegazette.co.uk/id/notice/3049106, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:41,02355338,CARILLION UTILITY SERVICES S.E. LIMITED
https://www.thegazette.co.uk/id/notice/3029505, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:03:39,02355338, CARILLION UTILITY SERVICES S.E. LIMITED
https://www.thegazette.co.uk/id/notice/3029505, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:03:39,02355338,CARILLION UTILITY SERVICES S.E. LIMITED
https://www.thegazette.co.uk/id/notice/3140691, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-10-31T10:10:39,02404092,BUILDING ENVIRONMENTAL HYGIENE LIMITED
https://www.thegazette.co.uk/id/notice/3120878, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-01T13:30:25,02404092,BUILDING ENVIRONMENTAL HYGIENE LIMITED
https://www.thegazette.co.uk/id/notice/3049129, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:33:58,02489314, CHURCHWARD PLC
https://www.thegazette.co.uk/id/notice/3049129, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:33:58,02489314,CHURCHWARD PLC
https://www.thegazette.co.uk/id/notice/3029504, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:03:24,02489314,CHURCHWARD PLC
https://www.thegazette.co.uk/id/notice/3029504, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:03:24,02489314, CHURCHWARD PLC
https://www.thegazette.co.uk/id/notice/2957280, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:26:00,02508579,POSTWORTH LIMITED
https://www.thegazette.co.uk/id/notice/2957275, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:23,02574792,CARILLION SPECIALIST SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/2957279, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:56,02574820,TPS CONSULT LIMITED
https://www.thegazette.co.uk/id/notice/3239884, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-03-27T09:01:33,02630590,CARILLION REGENERATION LIMITED
https://www.thegazette.co.uk/id/notice/3239884, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-03-27T09:01:33,02630590,CARILLION REGENERATION  LIMITED
https://www.thegazette.co.uk/id/notice/3239884, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-03-27T09:01:33,02630590,CARILLION REGENERATION LIMITED
https://www.thegazette.co.uk/id/notice/3223983, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-05T14:50:20,02630590,CARILLION REGENERATION LIMITED
https://www.thegazette.co.uk/id/notice/3223983, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-05T14:50:20,02630590,CARILLION REGENERATION  LIMITED
https://www.thegazette.co.uk/id/notice/3223983, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-03-05T14:50:20,02630590,CARILLION REGENERATION LIMITED
https://www.thegazette.co.uk/id/notice/2974382, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-23T08:32:35,02646690,SCHAL INTERNATIONAL MANAGEMENT LIMITED
https://www.thegazette.co.uk/id/notice/2948340, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-01-19T10:20:09,02684154,CARILLION SERVICES 2006 LIMITED
https://www.thegazette.co.uk/id/notice/3045300, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-13T10:33:37,02811168,BARCLAY MOWLEM (ASIA) LIMITED
https://www.thegazette.co.uk/id/notice/3030124, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T17:00:25,02811168,BARCLAY MOWLEM (ASIA) LIMITED
https://www.thegazette.co.uk/id/notice/3061712, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:31:08,02836739,GEORGE HOWE LIMITED
https://www.thegazette.co.uk/id/notice/3044770, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:37,02836739,GEORGE HOWE LIMITED
https://www.thegazette.co.uk/id/notice/2957278, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:49,02840336,EVERPRIME LIMITED
https://www.thegazette.co.uk/id/notice/2957278, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:49,02840336,EVERPRIME LIMITED
https://www.thegazette.co.uk/id/notice/2974373, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-23T08:31:49,02916489,CARILLION PROFESSIONAL SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3061724, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:32:18,02995364,CENTRAC LIMITED
https://www.thegazette.co.uk/id/notice/3061724, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:32:18,02995364,CENTRAC LIMITED
https://www.thegazette.co.uk/id/notice/3095788, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-29T08:41:40,02995513,G T RAILWAY MAINTENANCE LIMITED
https://www.thegazette.co.uk/id/notice/3395688, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-10-02T08:51:54,02997859,CARILLION PRIVATE FINANCE LIMITED
https://www.thegazette.co.uk/id/notice/3395688, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2019-10-02T08:51:54,02997859,CARILLION PRIVATE FINANCE LIMITED
https://www.thegazette.co.uk/id/notice/3378668, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-09-03T14:20:16,02997859,CARILLION PRIVATE FINANCE LIMITED
https://www.thegazette.co.uk/id/notice/3378668, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-09-03T14:20:16,02997859,CARILLION PRIVATE FINANCE LIMITED
https://www.thegazette.co.uk/id/notice/2948345, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-01-19T10:20:53,03011791,CARILLION SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3049105, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:36,03126198,G T RAILWAY MAINTENANCE HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3049105, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:36,03126198, G T  RAILWAY MAINTENANCE HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3029319, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:00:14,03126198,G T RAILWAY MAINTENANCE HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3029319, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:00:14,03126198, G T  RAILWAY MAINTENANCE HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/2957274, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:09,03198709,CARILLION LGS LIMITED
https://www.thegazette.co.uk/id/notice/2957274, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:25:09,03198709,CARILLION LGS LIMITED
https://www.thegazette.co.uk/id/notice/2969962, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-16T08:40:39,03232308,SOVEREIGN HOSPITAL SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3049101, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:31:16,03256112,CARILLION (DENMARK) LIMITED
https://www.thegazette.co.uk/id/notice/3030126, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T17:00:39,03256112,CARILLION (DENMARK) LIMITED
https://www.thegazette.co.uk/id/notice/3049095, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-06-20T08:30:45,03392601,MOWLEM ENVIRONMENTAL SCIENCES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3029324, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-05-17T12:00:52,03392601,MOWLEM ENVIRONMENTAL SCIENCES GROUP LIMITED
https://www.thegazette.co.uk/id/notice/3351025, https://www.thegazette.co.uk/def/insolvency#CreditorsAppointmentOfLiquidatorsNotice,2443,2019-07-23T01:03:55,03523664,FORMSOLE LIMITED
https://www.thegazette.co.uk/id/notice/3350895, https://www.thegazette.co.uk/def/insolvency#CreditorsResolutionsForWindingUpNotice,2441,2019-07-23T01:00:57,03523664,FORMSOLE LIMITED
https://www.thegazette.co.uk/id/notice/2948344, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-01-19T10:20:47,03679838,CARILLION INTEGRATED SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/2948343, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-01-19T10:20:30,03782379,CARILLION PLC
https://www.thegazette.co.uk/id/notice/3351030, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:03:59,03783015,CEDAR 2019 LIMITED
https://www.thegazette.co.uk/id/notice/3350918, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:01:24,03783015,CEDAR 2019 LIMITED
https://www.thegazette.co.uk/id/notice/3350888, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:00:49,03783015,CEDAR 2019 LIMITED
https://www.thegazette.co.uk/id/notice/2974368, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-23T08:31:18,03783019,CARILLION HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/2957271, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-01T12:24:55,03858865,CARILLION ENERGY SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3086768, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-08-15T10:23:16,03902700,CARILLION AQUMEN MANAGEMENT SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3065193, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-07-10T18:00:31,03902700,CARILLION AQUMEN MANAGEMENT SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/2975108, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-26T08:00:59,03902730,PME PARTNERSHIPS LIMITED
https://www.thegazette.co.uk/id/notice/3351016, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:03:45,04135060,SOVEREIGN HARBOUR WATERFRONT HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3351011, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:03:08,04135060,SOVEREIGN HARBOUR WATERFRONT HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3350938, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:01:46,04135060,SOVEREIGN HARBOUR WATERFRONT HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/2974390, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-02-23T08:33:15,04322876,CARILLION PROPERTY SERVICES LIMITED
https://www.thegazette.co.uk/id/notice/3351044, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:04:15,04435931,CEDAR THANET PHASE 2 LIMITED
https://www.thegazette.co.uk/id/notice/3351042, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:04:13,04435931,CEDAR THANET PHASE 2 LIMITED
https://www.thegazette.co.uk/id/notice/3351014, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:03:11,04435931,CEDAR THANET PHASE 2 LIMITED
https://www.thegazette.co.uk/id/notice/3061711, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:31:01,04448876,EAGA ENERGY SOLUTIONS LIMITED
https://www.thegazette.co.uk/id/notice/3061711, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:31:01,04448876,EAGA ENERGY SOLUTIONS LIMITED
https://www.thegazette.co.uk/id/notice/3044769, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:30,04448876,EAGA ENERGY SOLUTIONS LIMITED
https://www.thegazette.co.uk/id/notice/3044769, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:51:30,04448876,EAGA ENERGY SOLUTIONS LIMITED
https://www.thegazette.co.uk/id/notice/3350949, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2019-07-23T01:01:58,04979205,SOVEREIGN HARBOUR WATERFRONT LIMITED
https://www.thegazette.co.uk/id/notice/3350925, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2019-07-23T01:01:32,04979205,SOVEREIGN HARBOUR WATERFRONT LIMITED
https://www.thegazette.co.uk/id/notice/3350909, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2019-07-23T01:01:14,04979205,SOVEREIGN HARBOUR WATERFRONT LIMITED
https://www.thegazette.co.uk/id/notice/3140915, https://www.thegazette.co.uk/def/insolvency#DismissalOfWindingUpPetitionNotice,2461,2018-10-29T12:20:42,05186128,NEW WORLD HAYDOCK LIMITED
https://www.thegazette.co.uk/id/notice/3123050, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-04T09:50:40,05186128,NEW WORLD HAYDOCK LIMITED
https://www.thegazette.co.uk/id/notice/3350995, https://www.thegazette.co.uk/def/insolvency#CreditorsResolutionsForWindingUpNotice,2441,2019-07-23T01:02:51,05308544,CEDAR ANCHORWOOD LIMITED
https://www.thegazette.co.uk/id/notice/3350886, https://www.thegazette.co.uk/def/insolvency#CreditorsAppointmentOfLiquidatorsNotice,2443,2019-07-23T01:00:46,05308544,CEDAR ANCHORWOOD LIMITED
https://www.thegazette.co.uk/id/notice/3061713, https://www.thegazette.co.uk/def/insolvency#WindingUpOrdersNotice,2452,2018-07-10T08:31:15,05325813,CLINICENTA LIMITED
https://www.thegazette.co.uk/id/notice/3044716, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-06-08T12:40:12,05325813,CLINICENTA LIMITED
https://www.thegazette.co.uk/id/notice/3123048, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-04T09:50:22,05477550,NEW WORLD CREWE LIMITED
https://www.thegazette.co.uk/id/notice/3363170, https://www.thegazette.co.uk/def/insolvency#DismissalOfWindingUpPetitionNotice,2461,2019-08-08T15:30:11,05543634,NEW WORLD BARNSLEY LIMITED
https://www.thegazette.co.uk/id/notice/3308552, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2019-06-18T15:50:02,05543634,NEW WORLD BARNSLEY LIMITED
https://www.thegazette.co.uk/id/notice/3140917, https://www.thegazette.co.uk/def/insolvency#DismissalOfWindingUpPetitionNotice,2461,2018-10-29T12:20:52,05543634,NEW WORLD BARNSLEY LIMITED
https://www.thegazette.co.uk/id/notice/3123251, https://www.thegazette.co.uk/def/insolvency#PetitionsToWindUpCompaniesNotice,2450,2018-10-04T12:41:16,05543634,NEW WORLD BARNSLEY LIMITED
https://www.thegazette.co.uk/id/notice/3040419, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2018-06-04T17:42:35,05704064 ,CARILLION (ASPIRE SERVICES) HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3040418, https://www.thegazette.co.uk/def/insolvency#MembersNoticeToCreditors,2433,2018-06-04T17:42:29,05704064 ,CARILLION (ASPIRE SERVICES) HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3040417, https://www.thegazette.co.uk/def/insolvency#MembersResolutionsForWindingUpNotice,2431,2018-06-04T17:42:24,05704064 ,CARILLION (ASPIRE SERVICES) HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3040419, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2018-06-04T17:42:35,05704083 ,CARILLION (ASPIRE CONSTRUCTION) HOLDINGS LIMITED
https://www.thegazette.co.uk/id/notice/3040419, https://www.thegazette.co.uk/def/insolvency#MembersAppointmentOfLiquidatorsNotice,2432,2018-06-04T17:42:35,05704083 ,CARILLION (ASPIRE CONSTRUCTION) HOLDINGS LIMITED
